,Product_Name,Product_Description,Size,Milk,Product_Ingredients,Energy (kJ)_per 100g/ml,Energy (kJ)_In-Store ,Energy (kJ)_Take-Out ,Energy (kcal)_per 100g/ml,Energy (kcal)_In-Store ,Energy (kcal)_Take-Out ,Fat (g)_per 100g/ml,Fat (g)_In-Store ,Fat (g)_Take-Out ,of which is saturates (g)_per 100g/ml,of which is saturates (g)_In-Store ,of which is saturates (g)_Take-Out ,Carbohydrate (g)_per 100g/ml,Carbohydrate (g)_In-Store ,Carbohydrate (g)_Take-Out ,of which is sugars (g)_per 100g/ml,of which is sugars (g)_In-Store ,of which is sugars (g)_Take-Out ,Protein (g)_per 100g/ml,Protein (g)_In-Store ,Protein (g)_Take-Out ,Salt (g)_per 100g/ml,Salt (g)_In-Store ,Salt (g)_Take-Out ,ServingSize_In_Store,ServingSize_Take_Out,Soya Products,Egg Products,Milk Products,Fish Products,Crustacean Products,Mollusc Products,Sulphite Products,Sesame Products,Celery Products,Mustard Products,Peanut Products,Lupin Products,Tree Nuts Products,Tree Nut Source (if present),Wheat Products,Rye Products,Barley Products,Oat Products
157,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Primo,Semi Skimmed,N/A,193,501,,46,119,,0.4,1.2,,0.2,0.6,,9.2,23.8,,8.6,22.3,,1.5,3.9,,0.2,0.6,,260g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
158,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Primo,Coconut,N/A,182,473,,43,112,,0.4,1,,0.2,0.4,,8.9,23.1,,8.3,21.6,,1.1,2.9,,0.2,0.5,,260g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
159,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Primo,Almond,N/A,175,453,,41,108,,0.3,0.9,,0,0.1,,8.8,22.7,,8.2,21.2,,0.9,2.4,,0.2,0.5,,260g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
160,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Primo,Soya,N/A,189,492,,45,117,,0.5,1.3,,0.1,0.2,,8.8,22.8,,8.2,21.2,,1.4,3.8,,0.2,0.5,,260g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
161,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Primo,Lacto-free,N/A,187,484,,44,115,,0.4,1.1,,0.2,0.6,,8.8,22.8,,8.2,21.3,,1.5,3.9,,0.2,0.5,,260g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
162,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Primo,Oat,N/A,194,503,,46,119,,0.4,1,,0.1,0.3,,9.8,25.5,,8.4,21.9,,0.9,2.3,,0.2,0.5,,260g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
163,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Medio,Whole,N/A,211,745,,50,177,,0.9,3.2,,0.5,1.8,,9.1,32.1,,8.6,30.3,,1.6,5.6,,0.2,0.7,,353g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
164,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Medio,Skimmed,N/A,184,648,,44,154,,0.2,0.6,,0,0.2,,9.1,32.1,,8.6,30.3,,1.6,5.6,,0.2,0.7,,353g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
165,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Medio,Semi Skimmed,N/A,196,689,,46,163,,0.5,1.6,,0.2,0.8,,9.2,32.3,,8.6,30.5,,1.6,5.7,,0.2,0.8,,353g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
166,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Medio,Coconut,N/A,184,650,,44,154,,0.4,1.4,,0.2,0.6,,8.9,31.3,,8.4,29.5,,1.2,4.3,,0.2,0.7,,353g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
167,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Medio,Almond,N/A,177,623,,42,148,,0.4,1.3,,0,0.2,,8.7,30.8,,8.2,28.9,,1,3.6,,0.2,0.7,,353g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
168,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Medio,Soya,N/A,192,677,,46,161,,0.5,1.8,,0.1,0.3,,8.8,30.9,,8.2,28.9,,1.6,5.6,,0.2,0.7,,353g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
169,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Medio,Lacto-free,N/A,189,666,,45,158,,0.4,1.5,,0.2,0.8,,8.8,30.9,,8.2,29.1,,1.6,5.7,,0.2,0.7,,353g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
170,Honeycomb Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso poured onto golden honeycomb milk, and topped with luxurious frothy milk and golden sprinkles.",Medio,Oat,N/A,196,692,,47,164,,0.4,1.3,,0.1,0.4,,9.8,34.7,,8.5,29.9,,1,3.5,,0.2,0.7,,353g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
171,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Primo,Whole,N/A,244,804,,58,192,,2.1,6.9,,1.3,4.4,,8.1,26.7,,7.7,25.4,,1.8,6,,0.2,0.6,,330g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
172,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Primo,Skimmed,N/A,171,562,,40,133,,0.1,0.5,,0.1,0.2,,8.1,26.5,,7.7,25.2,,1.9,6.2,,0.2,0.6,,330g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
173,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Primo,Semi Skimmed,N/A,202,665,,48,157,,0.9,3.1,,0.6,1.9,,8.2,27.1,,7.8,25.8,,1.9,6.3,,0.2,0.6,,330g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
174,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Primo,Coconut,N/A,172,567,,41,134,,0.8,2.6,,0.4,1.2,,7.5,24.6,,7.1,23.3,,0.9,2.8,,0.2,0.6,,330g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
175,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Primo,Almond,N/A,151,499,,36,119,,0.7,2.2,,0.1,0.2,,7.1,23.4,,6.7,21.9,,0.3,1.1,,0.2,0.5,,330g,N,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
176,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Primo,Soya,N/A,192,634,,46,150,,1,3.4,,0.2,0.5,,7.1,23.6,,6.7,21.9,,1.8,6,,0.2,0.6,,330g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
177,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Primo,Lacto-free,N/A,184,608,,44,145,,0.8,2.7,,0.5,1.8,,7.1,23.6,,6.8,22.3,,1.9,6.3,,0.2,0.6,,330g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
178,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Primo,Oat,N/A,204,672,,48,159,,0.7,2.4,,0.3,0.9,,10,33,,7.4,24.4,,0.2,0.7,,0.2,0.6,,330g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
179,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Medio,Whole,N/A,236,1067,,56,255,,2,9.2,,1.3,5.8,,7.9,35.6,,7.5,33.9,,1.8,8,,0.2,0.8,,453g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
180,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Medio,Skimmed,N/A,166,750,,39,177,,0.1,0.7,,0.1,0.2,,7.8,35.3,,7.4,33.6,,1.8,8.2,,0.2,0.8,,453g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
181,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Medio,Semi Skimmed,N/A,196,885,,46,209,,0.9,4.1,,0.5,2.5,,8,36,,7.6,34.3,,1.9,8.5,,0.2,0.8,,453g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
182,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Medio,Coconut,N/A,167,756,,40,179,,0.8,3.4,,0.4,1.6,,7.2,32.8,,6.9,31.1,,0.9,3.9,,0.2,0.8,,453g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
183,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Medio,Almond,N/A,147,667,,35,159,,0.7,3,,0.1,0.2,,6.9,31.2,,6.5,29.3,,0.3,1.6,,0.2,0.7,,453g,N,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
184,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Medio,Soya,N/A,186,844,,44,200,,1,4.6,,0.2,0.7,,6.9,31.4,,6.5,29.3,,1.8,8,,0.2,0.8,,453g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
185,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Medio,Lacto-free,N/A,179,809,,43,193,,0.8,3.7,,0.5,2.3,,6.9,31.4,,6.6,29.7,,1.9,8.5,,0.2,0.8,,453g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
186,Honeycomb Iced Latte (Shaken) ,"Chilled milk over ice with buttery golden honeycomb syrup, capped with fresh espresso.",Medio,Oat,N/A,198,894,,47,212,,0.7,3.2,,0.3,1.2,,9.7,43.8,,7.2,32.5,,0.2,1.1,,0.2,0.8,,453g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
187,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Primo,Whole,N/A,153,558,,37,135,,1.9,7,,1.2,4.4,,3.3,12,,3.2,11.6,,1.7,6.2,,0.1,0.2,,364g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
188,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Primo,Skimmed,N/A,87,316,,21,75,,0.2,0.6,,0,0.2,,3.3,11.8,,3.1,11.4,,1.7,6.4,,0.1,0.2,,364g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
189,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Primo,Semi Skimmed,N/A,115,420,,27,100,,0.9,3.2,,0.5,1.9,,3.4,12.4,,3.3,12,,1.8,6.5,,0.1,0.2,,364g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
190,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Primo,Coconut,N/A,88,322,,21,77,,0.7,2.7,,0.3,1.2,,2.7,9.9,,2.6,9.5,,0.8,3,,0,0.2,,364g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
191,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Primo,Almond,N/A,70,253,,17,61,,0.6,2.3,,0,0.2,,2.4,8.7,,2.2,8.1,,0.4,1.3,,0,0.1,,364g,N,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
192,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Primo,Soya,N/A,107,388,,26,93,,1,3.5,,0.1,0.5,,2.4,8.9,,2.2,8.1,,1.7,6.2,,0,0.2,,364g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
193,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Primo,Lacto-free,N/A,99,362,,24,88,,0.8,2.8,,0.5,1.8,,2.4,8.9,,2.3,8.5,,1.8,6.5,,0,0.1,,364g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
194,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Primo,Oat,N/A,117,427,,28,102,,0.7,2.5,,0.2,0.9,,5,18.3,,2.9,10.6,,0.3,0.9,,0,0.2,,364g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
195,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Medio,Whole,N/A,162,765,,39,185,,1.9,9.2,,1.2,5.8,,3.8,17.8,,3.7,17.4,,1.7,8,,0.1,0.2,,473g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
196,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Medio,Skimmed,N/A,95,447,,23,107,,0.1,0.7,,0,0.2,,3.7,17.6,,3.6,17.2,,1.7,8.2,,0.1,0.2,,473g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
197,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Medio,Semi Skimmed,N/A,123,583,,29,139,,0.9,4.1,,0.5,2.5,,3.9,18.3,,3.8,17.9,,1.8,8.5,,0.1,0.3,,473g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
198,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Medio,Coconut,N/A,96,454,,23,109,,0.7,3.4,,0.3,1.6,,3.2,15.1,,3.1,14.7,,0.8,3.9,,0,0.2,,473g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
199,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Medio,Almond,N/A,77,365,,19,88,,0.6,3,,0,0.2,,2.8,13.5,,2.7,12.8,,0.3,1.6,,0,0.2,,473g,N,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
200,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Medio,Soya,N/A,115,542,,27,130,,1,4.6,,0.1,0.7,,2.9,13.7,,2.7,12.8,,1.7,8,,0,0.2,,473g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
201,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Medio,Lacto-free,N/A,107,507,,26,123,,0.8,3.7,,0.5,2.3,,2.9,13.7,,2.8,13.3,,1.8,8.5,,0,0.2,,473g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
202,Iced Latte ,"Icy cold milk and our signature Espresso, served over ice.",Medio,Oat,N/A,125,592,,30,141,,0.7,3.2,,0.2,1.2,,5.5,26.1,,3.4,16.1,,0.2,1.1,,0,0.2,,473g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
203,Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso and topped with whipped milk foam.",Primo,Whole,N/A,130,319,,31,77,,1,2.4,,0.6,1.4,,4.2,10.2,,3.9,9.6,,1.6,3.9,,0,0.1,,246g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
204,Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso and topped with whipped milk foam.",Primo,Skimmed,N/A,102,250,,24,60,,0.2,0.5,,0.1,0.2,,4.1,10.2,,3.9,9.6,,1.6,3.9,,0,0.1,,246g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
205,Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso and topped with whipped milk foam.",Primo,Semi Skimmed,N/A,114,279,,27,67,,0.5,1.3,,0.3,0.7,,4.2,10.3,,4,9.7,,1.6,4,,0.1,0.1,,246g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
206,Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso and topped with whipped milk foam.",Medio,Whole,N/A,137,478,,33,115,,0.9,3.3,,0.5,1.9,,4.6,16.1,,4.4,15.3,,1.6,5.7,,0.1,0.2,,350g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
207,Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso and topped with whipped milk foam.",Medio,Skimmed,N/A,109,381,,26,91,,0.2,0.7,,0.1,0.2,,4.6,16,,4.4,15.3,,1.6,5.7,,0.1,0.2,,350g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
208,Iced Cappuccino ,"A bold and balanced coffee, made with freshly shaken espresso and topped with whipped milk foam.",Medio,Semi Skimmed,N/A,121,423,,29,101,,0.5,1.7,,0.3,0.9,,4.6,16.2,,4.4,15.5,,1.7,5.8,,0.1,0.2,,350g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
209,Iced Flat White ,"The classic Flat White recreated in cold. An intense espresso shot, blended with milk and topped with whipped milk foam.",,Whole,N/A,160,423,,39,102,,1.8,4.8,,1.1,3,,3.8,10,,3.7,9.8,,1.8,4.8,,0.1,0.1,,264g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
210,Iced Flat White ,"The classic Flat White recreated in cold. An intense espresso shot, blended with milk and topped with whipped milk foam.",,Skimmed,N/A,98,258,,23,61,,0.1,0.4,,0.1,0.1,,3.8,9.9,,3.7,9.7,,1.9,5,,0.1,0.1,,264g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
211,Iced Flat White ,"The classic Flat White recreated in cold. An intense espresso shot, blended with milk and topped with whipped milk foam.",,Semi Skimmed,N/A,124,329,,30,78,,0.8,2.2,,0.5,1.3,,3.9,10.3,,3.8,10.1,,1.9,5.1,,0.1,0.2,,264g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
212,Iced Mocha ,N/A,Primo,Whole,N/A,185,609,,44,146,,1.9,6.2,,1.2,3.8,,5.1,16.8,,3.4,11.3,,1.7,5.5,,0,0.1,,330g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
213,Iced Mocha ,N/A,Primo,Skimmed,N/A,132,437,,31,104,,0.5,1.6,,0.2,0.8,,5.1,16.7,,3.4,11.2,,1.7,5.6,,0,0.1,,330g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
214,Iced Mocha ,N/A,Primo,Semi Skimmed,N/A,155,510,,37,121,,1,3.4,,0.6,2,,5.2,17.1,,3.5,11.5,,1.7,5.8,,0,0.1,,330g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
215,Iced Mocha ,N/A,Primo,Coconut,N/A,133,440,,32,105,,0.9,3.1,,0.5,1.6,,4.6,15.3,,3,9.8,,1,3.3,,0,0.1,,330g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
216,Iced Mocha ,N/A,Primo,Almond,N/A,119,392,,28,94,,0.9,2.8,,0.2,0.8,,4.4,14.5,,2.7,8.8,,0.6,2,,0,0.1,,330g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
217,Iced Mocha ,N/A,Primo,Soya,N/A,148,488,,35,116,,1.1,3.7,,0.3,1.1,,4.4,14.6,,2.7,8.8,,1.7,5.5,,0,0.1,,330g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
218,Iced Mocha ,N/A,Primo,Lacto-free,N/A,142,469,,34,113,,1,3.2,,0.6,1.9,,4.4,14.6,,2.7,9,,1.7,5.8,,0,0.1,,330g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
219,Iced Mocha ,N/A,Primo,Oat,N/A,156,515,,37,123,,0.9,2.9,,0.4,1.3,,6.5,21.3,,3.2,10.5,,0.5,1.8,,0,0.1,,330g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
220,Iced Mocha ,N/A,Medio,Whole,N/A,180,807,,43,194,,1.8,8.2,,1.1,5,,5,22.4,,3.3,15,,1.6,7.3,,0,0.2,,448g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
221,Iced Mocha ,N/A,Medio,Skimmed,N/A,129,580,,31,138,,0.5,2.1,,0.2,1.1,,5,22.2,,3.3,14.8,,1.7,7.5,,0,0.2,,448g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
222,Iced Mocha ,N/A,Medio,Semi Skimmed,N/A,151,677,,36,161,,1,4.6,,0.6,2.7,,5.1,22.7,,3.4,15.3,,1.7,7.6,,0,0.2,,448g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
223,Iced Mocha ,N/A,Medio,Coconut,N/A,131,585,,31,140,,0.9,4.1,,0.5,2.1,,4.6,20.4,,2.9,13,,1,4.3,,0,0.2,,448g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
224,Iced Mocha ,N/A,Medio,Almond,N/A,116,520,,28,125,,0.8,3.7,,0.2,1.1,,4.3,19.2,,2.6,11.7,,0.6,2.7,,0,0.1,,448g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
225,Iced Mocha ,N/A,Medio,Soya,N/A,145,647,,34,155,,1.1,4.9,,0.3,1.4,,4.3,19.4,,2.6,11.7,,1.6,7.3,,0,0.2,,448g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
226,Iced Mocha ,N/A,Medio,Lacto-free,N/A,139,623,,33,150,,0.9,4.2,,0.6,2.6,,4.3,19.4,,2.7,12,,1.7,7.6,,0,0.1,,448g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
227,Iced Mocha ,N/A,Medio,Oat,N/A,153,684,,36,163,,0.9,3.9,,0.4,1.7,,6.3,28.3,,3.1,14,,0.5,2.3,,0,0.2,,448g,N,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
228,Iced Americano ,Classic black coffee gently sweetened and served over ice.,Primo,,N/A,22,78,,5,19,,0.1,0.2,,0,0,,1.2,4.1,,1,3.7,,0.1,0.4,,0,0,,359g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
229,Iced Americano ,Classic black coffee gently sweetened and served over ice.,Medio,,N/A,29,142,,7,35,,0.1,0.3,,0,0,,1.6,7.7,,1.5,7.2,,0.1,0.5,,0,0,,488g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
230,Iced Espresso Macchiato ,N/A,Solo,Whole,N/A,72,73,,18,18,,0.2,0.2,,0,0.1,,3.8,3.8,,3.6,3.6,,0.3,0.3,,0,0,,101g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
231,Iced Espresso Macchiato ,N/A,Solo,Skimmed,N/A,69,70,,17,17,,0.1,0.1,,0,0,,3.8,3.8,,3.6,3.6,,0.3,0.3,,0,0,,101g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
232,Iced Espresso Macchiato ,N/A,Solo,Semi Skimmed,N/A,71,71,,17,17,,0.1,0.1,,0,0,,3.8,3.8,,3.6,3.6,,0.3,0.3,,0,0,,101g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
233,Iced Espresso Macchiato ,N/A,Solo,Coconut,N/A,69,70,,17,17,,0.1,0.1,,0,0,,3.8,3.8,,3.6,3.6,,0.2,0.2,,0,0,,101g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,C,,No,No,No,No
234,Iced Espresso Macchiato ,N/A,Solo,Almond,N/A,69,69,,17,17,,0.1,0.1,,0,0,,3.8,3.8,,3.6,3.6,,0.2,0.2,,0,0,,101g,N,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Almond,No,No,No,No
235,Iced Espresso Macchiato ,N/A,Solo,Soya,N/A,70,71,,17,17,,0.1,0.1,,0,0,,3.8,3.8,,3.6,3.6,,0.3,0.3,,0,0,,101g,N,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
236,Iced Espresso Macchiato ,N/A,Solo,Lacto-free,N/A,70,71,,17,17,,0.1,0.1,,0,0,,3.8,3.8,,3.6,3.6,,0.3,0.3,,0,0,,101g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
237,Iced Espresso Macchiato ,N/A,Solo,Oat,N/A,71,71,,17,17,,0.1,0.1,,0,0,,3.9,3.9,,3.6,3.6,,0.2,0.2,,0,0,,101g,N,No,No,No,No,No,No,No,No,No,No,No,No,No,,C,C,C,Yes
238,Iced Espresso Macchiato ,N/A,Doppio,Whole,N/A,104,140,,25,34,,0.2,0.3,,0,0.1,,5.6,7.6,,5.3,7.2,,0.3,0.5,,0,0,,135g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
239,Iced Espresso Macchiato ,N/A,Doppio,Skimmed,N/A,102,137,,25,34,,0.2,0.2,,0,0,,5.6,7.6,,5.3,7.2,,0.3,0.5,,0,0,,135g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
240,Iced Espresso Macchiato ,N/A,Doppio,Semi Skimmed,N/A,103,139,,25,34,,0.2,0.2,,0,0,,5.6,7.6,,5.3,7.2,,0.3,0.5,,0,0,,135g,N,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,No,No,No,No
